type,release_year,rating,duration,director_en,country_en,listed_in_en
Movie,2015,TV-MA,67,[1424],[54],[29]
Movie,2014,NR,77,[1185],[54],[29]
Movie,2018,TV-MA,84,[592],[54],"[24, 26]"
Movie,2018,TV-MA,105,[1962],[54],"[4, 20]"
Movie,2016,TV-MA,63,[1956],[54],[29]
Movie,2014,TV-Y,22,[0],[0],[18]
Movie,2015,TV-Y7,22,[3595],[54],[17]
Movie,2017,TV-14,94,[0],[0],"[8, 26]"
Movie,2017,TV-14,99,[854],[133],"[8, 34]"
Movie,2019,TV-MA,59,[2144],"[54, 90]","[8, 20]"
Movie,2017,TV-MA,102,[1852],[131],"[8, 23]"
Movie,2016,PG-13,105,[1657],"[45, 59, 85]","[8, 15, 34]"
Movie,2016,R,101,[111],[144],[34]
Movie,2016,TV-MA,124,[717],"[75, 150]","[8, 34]"
Movie,2016,TV-MA,100,[619],"[75, 150]","[8, 34]"
Movie,2016,TV-MA,73,[2856],[54],[29]
Movie,2016,PG,107,[2156],[59],[17]
Movie,2014,PG,90,[2297],"[59, 160]","[17, 31]"
Movie,2014,TV-PG,143,[324],[86],"[2, 8, 26]"
Movie,2016,TV-14,127,[629],[86],"[8, 34]"
Movie,2018,TV-MA,100,[2382],[86],"[2, 8, 26]"
Movie,2018,TV-PG,74,"[679, 2745, 2943]","[75, 90]","[8, 24, 35]"
Movie,2017,TV-MA,54,"[1867, 2429]",[131],[29]
Movie,2017,TV-MA,121,[2215],[54],"[4, 20]"
Movie,2017,TV-MA,103,[2935],"[7, 32, 102, 160]","[13, 22]"
Movie,2013,TV-14,135,[2214],[86],"[8, 31, 34]"
Movie,1992,TV-14,95,[2619],[144],"[8, 31, 34]"
Movie,1984,TV-PG,93,[2312],[144],"[8, 24, 26]"
Movie,2018,TV-MA,101,[2250],[82],"[8, 24, 26]"
Movie,2015,TV-MA,96,[164],[7],"[8, 23]"
Movie,2019,TV-MA,84,"[2609, 3576]",[0],"[8, 26]"
Movie,2018,TV-MA,91,[3553],[118],"[8, 26]"
Movie,2019,TV-PG,102,[898],[119],"[2, 17, 31]"
Movie,2018,TV-MA,100,[635],[82],"[13, 33]"
Movie,2018,TV-14,98,"[1783, 2329]",[54],[20]
Movie,2017,TV-14,81,[3089],[65],"[8, 17, 31]"
Movie,2018,TV-MA,104,[1636],[54],"[2, 26]"
Movie,2017,TV-MA,129,[180],"[36, 82]","[13, 33]"
Movie,2019,TV-14,81,[570],[54],"[2, 28, 34]"
Movie,2019,TV-PG,98,[2765],[54],"[24, 26]"
Movie,2019,TV-14,110,[3055],[89],"[8, 9, 23]"
Movie,2013,TV-MA,106,[1555],[7],"[8, 23, 28]"
Movie,2013,PG,90,[2461],[54],[20]
Movie,2017,PG-13,95,[1218],[54],[26]
Movie,2017,TV-14,57,[430],[54],[29]
Movie,2019,TV-MA,85,[1135],[54],"[20, 27]"
Movie,2014,TV-MA,112,[3159],[80],"[8, 13, 25]"
Movie,2017,TV-14,141,[923],[86],"[8, 34]"
Movie,2017,TV-14,120,[3065],[86],"[8, 24, 26]"
Movie,2017,TV-14,140,[347],[86],"[8, 34]"
Movie,2015,PG-13,92,[986],[54],"[23, 32]"
Movie,2018,TV-MA,87,[3004],[54],[20]
Movie,2016,TV-MA,81,[897],"[129, 154]","[23, 28]"
Movie,2019,TV-MA,66,[2485],[54],[29]
Movie,2014,NR,99,[3155],[144],"[8, 23]"
Movie,2016,TV-MA,98,[2251],[54],"[13, 22]"
Movie,2016,TV-MA,95,[1889],[119],"[13, 33]"
Movie,2013,NC-17,180,[475],"[59, 129, 160]","[8, 23, 28]"
Movie,2016,TV-14,75,[24],[54],[29]
Movie,2016,TV-MA,92,[3380],[54],[23]
Movie,2018,TV-MA,92,[1534],[54],[23]
Movie,2013,TV-MA,86,[2829],[54],[20]
Movie,1998,TV-MA,104,[3407],[117],"[23, 28, 32]"
Movie,2001,TV-MA,100,[383],[83],"[8, 10, 34]"
Movie,2012,TV-MA,50,[3174],[54],[29]
Movie,2013,TV-MA,124,[3308],"[8, 27, 32, 36, 139, 160]","[8, 23, 28]"
Movie,2015,TV-14,105,[3312],"[83, 102]","[8, 20]"
Movie,2017,R,116,[1672],[117],"[13, 33]"
Movie,2017,TV-MA,100,[481],[54],"[13, 25]"
Movie,2016,TV-MA,95,[2015],[148],"[8, 23]"
Movie,2015,TV-MA,90,[886],[66],"[8, 23]"
Movie,2016,TV-MA,92,[1940],[144],"[8, 26]"
Movie,2019,TV-14,91,[2203],[54],[30]
Movie,2018,TV-MA,57,[2228],[0],[29]
Movie,1998,TV-MA,31,[1233],[154],[26]
Movie,2018,TV-MA,90,[243],[54],"[26, 27]"
Movie,2017,TV-PG,96,"[184, 2224]","[102, 154]",[20]
Movie,2019,TV-PG,133,[978],[86],"[2, 8, 26]"
Movie,2018,TV-14,135,[354],[86],"[8, 26]"
Movie,2019,TV-PG,120,[1232],"[24, 75]","[27, 33]"
Movie,2019,TV-14,118,[1823],[86],"[8, 23, 28]"
Movie,2013,TV-MA,123,[2731],"[26, 32, 36, 101, 102, 153, 160]","[8, 15, 23]"
Movie,2006,TV-MA,196,[53],[65],"[15, 33]"
Movie,2017,R,93,[3521],[88],"[8, 25]"
Movie,2017,TV-MA,70,[2210],[54],[20]
Movie,2017,TV-MA,51,[430],[54],[29]
Movie,2016,TV-14,94,[3357],[154],"[15, 26]"
Movie,2019,TV-14,110,"[2013, 3148]",[54],[20]
Movie,2019,TV-MA,98,[2559],"[86, 104]","[8, 13, 25]"
Movie,2019,TV-MA,98,[2559],"[86, 104]","[8, 13, 25]"
Movie,2019,TV-MA,98,[2559],"[86, 104]","[8, 13, 25]"
Movie,2018,TV-MA,104,[3028],[63],"[24, 33]"
Movie,2017,TV-PG,110,[2411],[86],"[2, 8, 26]"
Movie,2017,TV-14,162,[638],[86],"[2, 8, 34]"
Movie,2017,TV-MA,139,[1804],[86],"[8, 13, 23]"
Movie,2018,PG-13,130,[1422],[86],"[8, 23, 24]"
Movie,2017,TV-14,145,[3023],[86],"[2, 8, 26]"
Movie,2016,TV-MA,83,[1573],"[54, 85]","[20, 27]"
Movie,2013,TV-MA,92,[2117],[148],"[0, 8, 26]"
Movie,2015,TV-14,88,[2796],[148],"[8, 31, 34]"
Movie,2017,TV-MA,104,[1022],[54],[20]
Movie,2002,R,167,[3562],"[54, 130]",[23]
Movie,2019,TV-G,63,[0],[7],[20]
Movie,2019,TV-MA,52,[2555],[0],[29]
Movie,2016,TV-MA,104,[3138],[54],"[2, 26]"
Movie,2015,TV-PG,114,[2853],[86],"[2, 26, 28]"
Movie,2012,R,145,[833],[131],"[8, 23]"
Movie,2019,TV-MA,84,[520],[0],[20]
Movie,1995,PG-13,102,[1359],[54],[23]
Movie,2019,R,101,[0],"[7, 102]",[26]
Movie,2019,TV-MA,116,[976],[86],"[8, 23]"
Movie,2011,TV-MA,148,[1609],[86],"[8, 13, 23]"
Movie,2011,TV-PG,127,"[1465, 1789]",[86],"[2, 17, 31]"
Movie,2013,R,96,[510],[54],"[23, 28, 32]"
Movie,2016,TV-MA,82,[2513],[54],"[13, 25]"
Movie,2008,TV-MA,158,[3160],[86],"[8, 23]"
Movie,2016,TV-14,124,[427],[86],"[8, 23, 24]"
Movie,2000,TV-14,163,[3333],[86],"[8, 23, 27]"
Movie,2018,TV-14,74,[350],[10],"[4, 8, 20]"
Movie,2010,TV-14,121,[1894],[86],"[8, 23]"
Movie,2014,TV-MA,154,[1609],[86],"[8, 23, 24]"
Movie,2014,TV-14,127,[1818],[86],"[2, 8, 34]"
Movie,2010,TV-14,128,[2333],[86],"[8, 26, 27]"
Movie,2012,TV-PG,98,[146],[86],"[8, 26, 27]"
Movie,2006,TV-14,124,[684],[86],"[2, 8, 26]"
Movie,2009,TV-PG,109,[2307],[86],"[24, 27, 33]"
Movie,2016,TV-14,168,[1571],[86],"[2, 8, 34]"
Movie,1983,TV-14,89,[1996],[144],"[8, 34]"
Movie,2010,TV-MA,162,[2457],[86],"[8, 13, 23]"
Movie,2006,TV-MA,159,[389],[86],"[8, 23]"
Movie,2012,TV-MA,137,[1954],[86],"[8, 31, 34]"
Movie,2015,TV-PG,133,[1818],[86],"[8, 23, 24]"
Movie,2010,TV-PG,125,[3007],[86],"[8, 26, 27]"
Movie,2012,TV-PG,127,[3019],[86],"[8, 24, 26]"
Movie,2011,TV-14,131,[2548],[86],"[8, 24, 26]"
Movie,2005,TV-PG,90,[1609],[86],"[2, 17, 28]"
Movie,2011,NR,81,[2629],[54],[29]
Movie,2016,TV-14,88,"[2031, 2244]",[119],"[8, 26, 28]"
Movie,2013,TV-14,91,[1462],[119],"[8, 26]"
Movie,2015,TV-MA,91,[1462],[119],"[8, 26]"
Movie,2016,TV-14,104,[2458],[75],"[13, 33]"
Movie,2016,TV-14,124,[238],[75],"[8, 31, 34]"
Movie,2016,TV-MA,80,[2911],[54],"[20, 27]"
Movie,2018,TV-14,102,"[3417, 3518]",[82],"[8, 20, 27]"
Movie,2018,PG,95,[1851],"[54, 108]","[17, 31]"
Movie,2011,PG-13,113,"[70, 1312]",[54],"[4, 20]"
Movie,2017,TV-MA,124,[2126],"[7, 32, 160]","[15, 34]"
Movie,2018,TV-14,33,[0],[54],[26]
Movie,2017,PG-13,119,[2497],[54],"[9, 23]"
Movie,2017,TV-MA,114,[2268],"[58, 82]","[2, 8, 26]"
Movie,2018,TV-14,100,[2528],[54],"[8, 24, 26]"
Movie,2018,TV-MA,54,[1195],[135],[29]
Movie,2017,PG,96,[2518],[154],"[17, 31]"
Movie,2019,TV-MA,95,[3121],[7],[26]
Movie,2019,TV-Y7-FV,72,[0],"[102, 135]","[15, 17, 31]"
Movie,2015,PG-13,117,[3373],[54],"[7, 13]"
Movie,2019,TV-14,100,[2650],[54],[26]
Movie,2019,TV-Y,24,[0],[154],[17]
Movie,2019,TV-MA,86,[265],[82],"[8, 26]"
Movie,2018,TV-14,150,[1385],[86],"[8, 15, 23]"
Movie,1992,TV-MA,108,[2312],[144],"[2, 8, 34]"
Movie,1985,NR,90,[867],[144],"[8, 34]"
Movie,1982,TV-14,101,[867],[144],"[8, 14, 34]"
Movie,1997,TV-14,104,[2619],[144],"[8, 34]"
Movie,1990,TV-MA,88,[421],[144],"[8, 31, 34]"
Movie,1994,TV-14,93,[2888],[144],"[8, 31, 34]"
Movie,1995,TV-14,79,[2619],[144],"[8, 23]"
Movie,1981,TV-PG,92,[1196],[144],"[8, 26]"
Movie,1986,TV-MA,90,[867],"[45, 144]","[8, 34]"
Movie,1984,TV-14,86,[628],[144],"[2, 8, 26]"
Movie,2001,TV-MA,90,"[482, 1212]",[144],"[8, 31, 34]"
Movie,2012,TV-MA,103,[2276],[99],"[0, 8, 26]"
Movie,1984,TV-MA,86,[2959],[144],"[8, 34]"
Movie,1988,TV-PG,108,[1172],[144],"[8, 23]"
Movie,1980,R,97,[867],[144],"[8, 31, 34]"
Movie,2002,TV-14,92,[1265],[144],"[8, 23]"
Movie,1980,R,101,[3226],[144],"[8, 34]"
Movie,1993,TV-MA,83,[2619],[144],"[8, 34]"
Movie,1993,TV-14,85,[1425],[144],"[8, 15, 26]"
Movie,1985,TV-14,85,[421],[144],"[8, 31, 34]"
Movie,2014,R,106,[2720],[54],"[2, 26, 28]"
Movie,2019,TV-Y7-FV,112,"[1088, 2427]",[86],[17]
Movie,2019,TV-MA,69,[2864],[89],[29]
Movie,2018,NR,86,[548],"[102, 154]",[26]
Movie,2015,TV-14,131,"[868, 1785, 3345, 3354]",[86],"[8, 23, 32]"
Movie,2015,TV-MA,105,[2988],"[54, 134]","[2, 26, 28]"
Movie,2017,R,134,[948],[54],[23]
Movie,2018,TV-MA,85,[1916],[54],"[26, 28, 32]"
Movie,2009,TV-PG,203,[1571],[86],"[8, 26, 27]"
Movie,2017,TV-MA,101,[1759],"[14, 23, 27, 34, 58, 76, 90, 95, 102, 103, 117, 158]","[8, 20]"
Movie,2017,TV-MA,63,[943],[54],[29]
Movie,2015,TV-MA,56,[943],[54],[29]
Movie,2011,R,92,[431],"[54, 85]","[4, 26]"
Movie,2015,TV-MA,91,[317],[154],"[24, 26]"
Movie,2015,TV-MA,94,[1602],"[54, 87]","[2, 26, 28]"
Movie,2015,TV-14,99,[458],[7],"[4, 8, 20]"
Movie,2005,TV-14,79,[200],[86],"[8, 20]"
Movie,2015,,66,[393],[54],[18]
Movie,2010,TV-14,46,[0],[7],[20]
Movie,2014,TV-Y7,94,"[2568, 3313]","[2, 54, 74]",[20]
Movie,2019,TV-14,119,[1845],[86],"[8, 23]"
Movie,2017,PG-13,94,[1492],[54],[26]
Movie,2015,TV-MA,62,[24],[54],[29]
Movie,2019,TV-14,123,[842],[86],"[8, 26, 27]"
Movie,2019,TV-MA,93,[3173],[54],"[4, 20]"
Movie,2018,TV-MA,109,[2972],[131],"[8, 20]"
Movie,2019,TV-MA,97,[1362],[54],"[20, 27]"
Movie,2016,TV-MA,82,[1205],[7],"[26, 28]"
Movie,2017,TV-14,100,[2671],"[54, 139]",[20]
Movie,2015,NR,90,[1331],[54],"[13, 25, 28]"
Movie,2017,TV-MA,90,[3296],[54],[23]
Movie,2015,TV-MA,71,[105],[131],"[8, 23]"
Movie,2017,TV-14,97,[2650],[54],"[24, 26]"
Movie,2005,TV-14,72,[2629],[54],[29]
Movie,2009,TV-PG,71,[1350],[54],[29]
Movie,2012,TV-14,77,[24],[54],[29]
Movie,2014,TV-14,70,[943],[54],[29]
Movie,2018,TV-14,120,[1067],"[86, 100]","[8, 23, 28]"
Movie,2013,TV-14,91,[2269],[89],"[8, 20]"
Movie,2018,TV-14,124,[583],"[7, 32, 102]","[23, 24]"
Movie,2018,TV-MA,95,[2691],[54],[26]
Movie,2018,TV-PG,12,[71],[54],"[4, 20]"
Movie,2016,TV-14,89,[440],"[19, 102]",[20]
Movie,2015,R,83,[750],[54],"[25, 28]"
Movie,2016,TV-MA,98,[3268],"[7, 102]","[20, 27]"
Movie,2017,TV-14,92,[3232],[54],[34]
Movie,2009,PG-13,164,[1023],[86],"[2, 8, 26]"
Movie,2018,TV-14,87,[3607],[133],"[2, 8, 26]"
Movie,2016,R,90,[2970],"[60, 102]",[34]
Movie,2010,PG-13,106,[1365],"[54, 108, 139]","[15, 34]"
Movie,2003,TV-MA,116,[47],[86],"[8, 13, 25]"
Movie,2004,TV-MA,134,[1902],[86],"[8, 13, 23]"
Movie,2012,TV-PG,133,[3608],[86],"[4, 8, 26]"
Movie,1994,R,118,[583],[7],"[8, 11, 31]"
Movie,2013,R,120,[2849],"[54, 85]","[0, 15, 23]"
Movie,1997,R,154,[2130],[54],"[13, 23]"
Movie,2015,PG-13,128,"[2514, 2641]","[54, 108]","[15, 34]"
Movie,2015,R,115,[2],"[7, 159]",[34]
Movie,2018,TV-MA,177,[1308],[86],"[8, 23, 28]"
Movie,2015,R,105,[731],[7],"[2, 8, 34]"
Movie,2002,R,112,[1622],[54],[30]
Movie,1976,PG,120,[1911],[54],"[1, 2, 34]"
Movie,1979,PG,119,[2703],[54],"[4, 23]"
Movie,1982,PG,100,[2703],[54],"[4, 23]"
Movie,1985,PG,92,[2703],[54],"[4, 23]"
Movie,1990,PG-13,104,[1911],[54],"[4, 23]"
Movie,2005,PG-13,97,[453],"[36, 54, 108]","[24, 26]"
Movie,2018,TV-14,88,[768],[54],[30]
Movie,2003,PG-13,128,[1247],[54],"[24, 26]"
Movie,2000,PG-13,130,[2078],[54],"[2, 15, 34]"
Movie,1995,PG-13,108,[1171],[54],"[14, 26, 32]"
Movie,2016,TV-MA,98,[3337],[86],"[8, 13, 23]"
Movie,2018,TV-MA,89,[2992],[7],"[7, 13]"
Movie,1997,PG-13,89,[3476],"[7, 102]","[8, 26]"
Movie,2018,TV-14,88,"[634, 968]",[54],[20]
Movie,1992,TV-MA,125,[2312],[144],"[2, 8, 34]"
Movie,2012,R,88,[2631],[54],"[13, 25]"
Movie,1989,TV-14,94,[2312],[144],"[8, 31, 34]"
Movie,2018,TV-MA,83,[268],[54],"[23, 27, 28]"
Movie,1997,TV-MA,89,[248],"[45, 144]","[8, 34]"
Movie,2017,TV-14,118,[438],[86],"[8, 23]"
Movie,2005,TV-14,109,"[1869, 2577]","[75, 150]","[8, 34]"
Movie,2017,TV-MA,87,[725],"[32, 66]","[8, 23, 28]"
Movie,2017,TV-14,105,[721],[0],"[8, 23]"
Movie,2010,TV-Y7,79,[1328],"[102, 131]","[17, 31]"
Movie,2017,TV-14,133,[3439],[0],"[8, 23, 24]"
Movie,2017,TV-14,147,[1168],[86],"[0, 8, 26]"
Movie,1983,TV-14,92,[928],[144],"[8, 24, 34]"
Movie,2010,TV-MA,103,[2587],[144],"[2, 8, 26]"
Movie,2013,TV-14,119,[3371],[86],"[2, 8, 34]"
Movie,2017,TV-MA,80,[2575],[66],"[8, 23, 28]"
Movie,2017,TV-PG,110,[2394],[86],"[8, 23, 24]"
Movie,2017,TV-PG,128,[2445],[86],"[8, 23]"
Movie,2017,TV-14,88,[260],[86],"[8, 25]"
Movie,2018,TV-PG,86,[291],[0],"[20, 27]"
Movie,2018,TV-PG,70,[813],[0],"[20, 27]"
Movie,2018,TV-MA,66,[813],[0],"[20, 27]"
Movie,2018,TV-PG,72,[291],[0],"[20, 27]"
Movie,2017,TV-14,122,[1610],[0],"[2, 8, 26]"
Movie,2015,TV-14,117,[2890],[86],"[8, 26, 28]"
Movie,2008,PG,98,[2169],[54],"[17, 31]"
Movie,2017,TV-14,126,[3430],[56],"[8, 23, 27]"
Movie,2018,TV-PG,115,[3464],[86],"[2, 8, 26]"
Movie,2015,TV-MA,86,[1998],[54],"[13, 15, 25]"
Movie,2009,R,108,[3500],[54],"[2, 26]"
Movie,2001,R,94,[2435],[7],"[31, 34]"
Movie,2017,TV-MA,151,[2810],[86],"[8, 23]"
Movie,2015,TV-PG,89,[1002],[54],"[23, 28]"
Movie,2016,TV-G,92,[1536],[54],"[17, 28]"
Movie,2017,TV-MA,111,[2821],[86],"[8, 23, 28]"
Movie,2016,TV-PG,92,[1764],[54],[17]
Movie,2016,TV-MA,91,[3102],[154],"[8, 23, 28]"
Movie,2012,R,172,"[1588, 2908, 2946]","[102, 125, 150, 156]","[2, 14, 34]"
Movie,2016,TV-MA,45,[1048],[0],"[8, 20]"
Movie,2016,TV-MA,95,[3418],[88],"[2, 8, 26]"
Movie,2016,TV-G,80,[2812],[54],"[17, 31]"
Movie,2017,TV-MA,67,[509],[0],[29]
Movie,2016,TV-MA,84,[2179],[54],"[26, 27, 28]"
Movie,2016,TV-G,97,[3388],[117],"[2, 4, 17]"
Movie,2016,TV-MA,86,[1533],"[32, 119]","[8, 23, 28]"
Movie,2016,TV-14,59,"[370, 1641, 2623]",[54],[20]
Movie,2016,TV-14,58,[3070],[7],"[8, 20]"
Movie,2016,TV-MA,47,[681],[7],"[8, 20]"
Movie,2015,TV-MA,114,[771],[59],"[2, 8, 26]"
Movie,2016,NR,86,"[27, 2931]",[54],[20]
Movie,1994,TV-MA,63,[1162],[7],[20]
Movie,2016,TV-PG,44,[3080],[7],"[4, 20]"
Movie,2015,NR,128,[578],[117],"[8, 23, 32]"
Movie,2016,TV-PG,51,[3532],[54],[20]
Movie,2008,TV-14,45,[244],[54],[20]
Movie,2008,TV-14,46,[2686],[7],[20]
Movie,2013,R,94,"[1734, 1860, 2053, 2111, 2120, 2310, 3057, 3222, 3248, 3289, 3290, 3327]",[54],[26]
Movie,2018,TV-MA,89,"[1279, 1899]",[54],"[13, 25]"
Movie,2016,TV-14,94,[1073],[54],"[2, 26, 28]"
Movie,2015,NR,116,[3544],[125],"[8, 26]"
Movie,2018,TV-14,131,[837],[86],"[8, 23, 27]"
Movie,2018,TV-MA,136,[0],[135],"[2, 8, 34]"
Movie,2017,TV-14,106,[395],[82],"[8, 20]"
Movie,2017,TV-MA,119,[2606],[86],"[8, 23, 24]"
Movie,2016,R,82,[2835],[54],"[13, 25]"
Movie,2019,TV-14,170,[2762],[86],"[2, 31, 34]"
Movie,2017,R,93,[1103],"[45, 47, 102]",[34]
Movie,2016,NR,84,[1078],[54],[20]
Movie,2016,TV-MA,85,"[584, 1473]","[65, 160]","[8, 20, 32]"
Movie,2016,TV-MA,110,[2517],"[82, 87]","[8, 23, 24]"
Movie,2017,TV-MA,89,[3171],[54],"[24, 26, 28]"
Movie,2018,R,91,[1019],[82],[30]
Movie,2015,PG-13,128,[3453],"[54, 140]",[23]
Movie,2018,TV-MA,75,[2742],[54],"[23, 28]"
Movie,2018,TV-MA,96,[2349],[54],"[4, 23, 28]"
Movie,2017,TV-14,95,[2289],"[64, 82]","[8, 15, 23]"
Movie,2018,TV-14,32,[391],[54],"[9, 20]"
Movie,2018,TV-MA,70,[972],[54],[29]
Movie,2017,TV-MA,94,[1082],"[102, 131]","[2, 26, 28]"
Movie,2016,TV-MA,117,"[1384, 2752]","[129, 131]","[2, 8, 34]"
Movie,2018,TV-MA,78,"[1867, 2429]",[66],[29]
Movie,2016,R,76,[1968],[54],"[25, 28]"
Movie,2019,TV-MA,88,[2415],[54],"[15, 34]"
Movie,2019,TV-MA,97,[3383],[54],"[13, 23, 28]"
Movie,2018,TV-14,110,[2510],[86],"[8, 13, 25]"
Movie,2019,TV-14,170,[2762],[86],"[2, 31, 34]"
Movie,2018,TV-MA,92,[2264],"[102, 154]","[8, 20]"
Movie,2019,TV-14,94,[3246],[7],"[8, 20]"
Movie,2019,TV-PG,92,[3240],[54],"[2, 26, 28]"
Movie,2017,TV-MA,100,[1340],[54],"[20, 27, 32]"
Movie,2018,R,91,[1991],[60],"[25, 28]"
Movie,2015,TV-MA,115,[1615],[46],"[8, 31, 34]"
Movie,2011,TV-MA,122,[3243],[46],"[8, 23, 24]"
Movie,2016,TV-14,107,[3141],"[46, 134]","[8, 31, 34]"
Movie,2016,TV-PG,109,[2365],[46],"[8, 23]"
Movie,2016,TV-14,104,[176],[46],"[8, 26, 27]"
Movie,2014,TV-14,95,[473],[46],"[8, 24, 26]"
Movie,2017,TV-MA,110,[0],"[43, 104]","[8, 23, 28]"
Movie,2016,TV-14,100,[3591],[46],"[8, 26]"
Movie,2017,PG,93,[3482],"[125, 139]",[17]
Movie,2005,TV-14,104,[2365],[46],"[8, 31, 34]"
Movie,2014,TV-MA,134,[1615],[46],"[8, 26]"
Movie,2017,,74,[393],[54],[18]
Movie,2019,TV-MA,92,[1265],[144],"[8, 26]"
Movie,2019,TV-MA,64,[430],[54],[29]
Movie,2017,TV-MA,72,[1474],[154],[20]
Movie,2005,TV-14,112,[2626],[46],"[8, 23]"
Movie,2017,TV-14,115,[285],[86],"[8, 24, 26]"
Movie,2017,TV-MA,92,[1221],[59],"[8, 23]"
Movie,2010,R,113,[2508],"[45, 144, 156]","[8, 34]"
Movie,2019,TV-MA,59,[3553],[0],[29]
Movie,2018,TV-MA,126,"[688, 1093]",[124],"[8, 25]"
Movie,2018,TV-MA,75,[3307],[59],[29]
Movie,2018,PG-13,100,[1325],[54],[23]
Movie,2017,TV-14,105,[2564],[86],"[8, 13, 23]"
Movie,2018,TV-MA,148,[1334],[135],"[8, 23, 28]"
Movie,2016,TV-MA,110,[1969],[86],"[2, 26, 28]"
Movie,2018,TV-MA,119,[1004],[86],"[8, 23, 28]"
Movie,2016,TV-MA,101,[3571],"[102, 139, 154]",[26]
Movie,2016,TV-14,91,[68],[54],"[4, 20]"
Movie,2015,TV-PG,107,[0],[135],"[27, 33]"
Movie,2014,PG-13,91,"[1873, 2611]",[54],[20]
Movie,2017,TV-14,81,[1601],"[45, 54, 108]",[20]
Movie,2017,TV-MA,53,[1655],[54],[23]
Movie,2017,TV-MA,95,[108],"[102, 154]","[13, 23]"
Movie,2016,R,163,[3466],"[7, 102]","[23, 28]"
Movie,2018,TV-14,93,[557],[54],"[2, 17, 24]"
Movie,2017,TV-14,95,[1988],[82],"[4, 8, 26]"
Movie,2018,TV-MA,105,[1833],[54],[20]
Movie,2018,TV-14,117,[665],[54],[26]
Movie,2011,TV-14,125,[2416],[133],"[8, 23]"
Movie,2012,TV-14,87,[2926],[133],"[8, 23]"
Movie,2012,PG-13,96,"[739, 2101]","[7, 27, 36, 92, 105]","[2, 8, 34]"
Movie,2019,TV-MA,91,[3553],[118],"[8, 24, 26]"
Movie,2019,TV-MA,122,[2365],[46],"[2, 8, 26]"
Movie,2018,TV-PG,125,[3016],[86],"[2, 8, 26]"
Movie,2019,TV-14,49,[3462],[54],"[20, 27]"
Movie,2011,PG-13,95,[711],[54],"[15, 34]"
Movie,2012,PG-13,99,[3530],[117],"[2, 26, 28]"
Movie,2018,TV-MA,66,[3090],[125],[29]
Movie,2017,TV-MA,110,[1893],[54],[34]
Movie,2015,TV-MA,95,[3036],[117],[23]
Movie,2012,TV-MA,98,[2526],[0],"[8, 26]"
Movie,2018,TV-14,98,[1924],[63],"[8, 25]"
Movie,2018,PG,90,[3433],"[54, 139]","[17, 31]"
Movie,2011,TV-14,97,[1477],[133],"[8, 24, 26]"
Movie,2012,TV-MA,97,[854],[133],"[8, 24, 26]"
Movie,2018,TV-14,86,[1190],[54],"[13, 23]"
Movie,2011,TV-14,114,[9],[133],"[8, 13, 26]"
Movie,2009,R,96,[188],[54],"[24, 26]"
Movie,2017,TV-PG,97,"[3091, 3213]",[54],[20]
Movie,2018,TV-Y,78,"[196, 1606, 2304]",[89],[17]
Movie,2018,TV-MA,102,[775],[135],"[8, 31, 34]"
Movie,2016,TV-PG,149,[1715],[86],"[2, 8, 26]"
Movie,2016,R,106,[1304],"[36, 47, 102]","[8, 23]"
Movie,2016,TV-MA,108,"[1206, 2352]",[19],"[8, 26]"
Movie,2017,TV-MA,66,[430],[54],[29]
Movie,2014,NR,99,[2918],"[8, 9]","[8, 20]"
Movie,2013,TV-MA,99,[3324],[86],"[8, 23, 28]"
Movie,2017,TV-MA,88,[3583],"[54, 139]","[13, 23]"
Movie,2018,PG,62,[127],[54],[29]
Movie,2017,TV-PG,90,[1154],"[54, 76, 108, 139]",[20]
Movie,2019,TV-Y7,66,[1079],[0],"[17, 31]"
Movie,2013,TV-PG,54,[3273],[54],"[8, 20]"
Movie,2013,TV-14,55,[167],[7],[20]
Movie,2014,TV-PG,55,[339],[54],[20]
Movie,2014,TV-PG,55,"[166, 2040]",[7],"[8, 20]"
Movie,2014,TV-PG,55,[2998],"[54, 139]","[8, 20]"
Movie,2015,TV-14,74,[1992],"[36, 75, 102, 134]",[20]
Movie,2016,TV-MA,66,[0],[54],[29]
Movie,2018,TV-14,70,"[171, 2652]",[54],[20]
Movie,2017,TV-MA,113,[1691],[54],"[2, 28, 34]"
Movie,2017,TV-MA,83,[1411],[54],"[22, 24]"
Movie,2018,TV-14,168,[2190],[8],"[8, 23]"
Movie,2019,TV-MA,98,[1173],[0],[20]
Movie,2018,TV-MA,89,[1248],[154],"[23, 24, 28]"
Movie,2018,TV-MA,97,[1118],[54],"[2, 26, 28]"
Movie,2018,TV-MA,105,[1810],"[102, 154]","[2, 26]"
Movie,2018,TV-PG,79,"[239, 719]",[54],[20]
Movie,2012,R,76,[2697],[54],[26]
Movie,2016,TV-MA,86,[768],[54],"[24, 26]"
Movie,2019,TV-14,120,[1244],[86],"[2, 8, 26]"
Movie,2015,TV-14,76,[1585],[148],"[8, 23]"
Movie,2019,TV-MA,60,[2857],[54],[29]
Movie,2014,R,103,[1532],[54],[23]
Movie,2015,R,101,"[988, 1616]","[7, 102]",[26]
Movie,2012,TV-MA,100,[0],[133],"[2, 8, 34]"
Movie,2018,TV-MA,90,[3020],[54],"[4, 23, 24]"
Movie,2019,TV-14,77,[23],[0],[20]
Movie,2016,R,100,[50],"[7, 32, 160]","[23, 28]"
Movie,2019,TV-14,102,[315],[86],"[8, 23, 28]"
